Filename,Transcription,Audio File,Speaker Accent,Register,Loan Word Languages,Genders Present,Speaker Count,Region
Oujda_4-67_16k.wav,قبل ما نذكرو ندوزو يعني للحفاظ بغيت غير نشير لواحد القضية أن بالنسبة للسقيطة ديالنا يعني اللون ديالها الطبيعي كيكون هو لون وردي ياك وإلا مشى المستهلك لقى شي كريات ولا نقيطات ولا أكياس ولا طفيليات بحال مثلا فالكبدة مثلا منين كنشرحوها كنلقاو واحد شي طفيليات خضرين طفيليات كيقولو فو فرطوطو كيقولو ليها بالدارجة إلا كانوا هاد الطفيليات قلال نحيدوهم إلا كان,Oujda_4-67.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/n9-7nX6HFJ9NJrcXE4hq6A/1_f18BtZ7Vv9SpSClJtN8yPfZ7JJXrv_mg7qfMcG2gOrDugni3cL8gwQJkAyzPF77YDVYU_FFJXa3ujP1N4Tsy0BsFnQv17AX6gYkJ64iU_LwVmKEW2qfpNIRgZENyJp14AWcOmsF4mmenmRVnl-Z-W8S7jxqW7dsSlivU2hAEg/kL9Z9-646UObe2tHlAygqMIs58d48FGCk19cgLwVEbI),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_4-175_16k.wav,خوها وهي عاشت معاه فدارهم. واش تا يوقع هنا؟ كتبقى تجنب في راسها، كتبقى تقول علاش هاد التفضيل دائما كيتفضل الذكر على الأنثى؟ علاش إلى ما بغيناش حنا نوعاو ونديرو المساواة؟ راه رب العالمين منين خلق آدم، خلق له أمنا حواء، منين خلقها له؟ من الضلع دياله باش تكون قريبة له للقلب، ما خلقها لوش من جهة راسو باش ما تكونش مقادة معاه، وما خلقها لوش من رجله باش ما يزطمش عليها. هنا هدا,Oujda_4-175.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/vK4giTXd_FKbTHy_D4hchw/7BpgldzgP1jkhAMaDyl0HokVS8fqkGxvF4Man5muni70LLWEdJHSvpnjH4WcvNxZh4t7F0PqcReIdwhKpDaP5jUp9VI65iGqNBZP0v6Aws3qdLH33zzeLOydyu64ToCt2Yjzj-cJBBr0tD-UZgucW1VsHfPI1cuqBUFq3NvrfsU/vmIY7fhWTq0I1QZ-6LifQ1HfAYVhZl_fwB0eIwTuYOc),Of Casablanca,Mixed/Educated Moroccan Arabic,,Female,1,Oujda
Oujda_4-202_16k.wav,سوي يجب أن نتأمل ولا أكثر لا أتكلم بالرغم من أننا في بعض الأحيان نتألم. من منا أستاذة خديجة الآن أتحدث عن البعض يتصفح الكتب ويتقرب من القراءة. الحبر والورق والقلم. الأخلاق، المبادئ والقيم. لا نبتعد ونتغرب في الشبكة العنكبوتية وفي الفضاء الافتراضي.,Oujda_4-202.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/nSCEud3BvBoOPUM3_R-f0g/CPFCkayN-cl-9mVxarkTbcf9mKCHOiiJBfsjDH5FwAcrRmxParGwcbpTsTS5n9Zn_gASUKdTFaRH4oNMeafcPYE2zdgAUfdrdvvNp-HVHbJR0F_PEN7rNNdgOP4ILAy7K7Ypn2owFCwfRIXUyxil21lsNmpmmLI6P6eVRYECZTM/k1VJOQIpjbeKQGnn6yhi39NZ5RaJYI3u7Gb9u-WFy4o),Of Casablanca,Standard Arabic,,Female,1,Oujda
Oujda_4-251_16k.wav,تسعين 1994 مدة 11 سنة غبت عن التحكيم وصدفة التقيت بسي محمد الميموني قالك راه عندنا الاختبار البدني اجتازيت الاختبار البدني نجحت فالاختبار البدني وقبلك سي بن قدة على أنك، جزاه الله خيرا، 11 سنة يعني صافي باراكا عليك ولكن أنت غبت 11 سنة وقبلوك الإخوان سي بن قدة والعصبة وكاع الإخوان لي كانو في,Oujda_4-251.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/CiN3KCytBQFLm3jZiGdHGQ/l8MdMhsq2S69b8bSo-o2p7xUN_sIkaYhD9UEhCGVuQhRw2BmFB9IOQKLlwN-Ylhyb3PbDkPmQ-nld8L5nmTDm9muutpd9qeZWVe044XU_xe9ieIhe9XX-iiTaXhJCRy7f-smziE0rssREi1UL2emInqEIowxUSdU21ljnl9LgIo/T739y11ZsrngfUKDHWppts7Ahvil19h4SeqHFJS89Dw),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_4-254_16k.wav,résultat لي نعطيو لهاد المقابلة. وهنا واحد المفارقة كبيرة أنني مارست 11 سنة وحبست 11 سنة. يعني من 1983 حتى ل 94، 11 سنة نتاع la trêve، يعني ابتعاد كلي عن ميدان نحدوها زمنيا 83 حتى ل 84. حتى ل 94. لا 83 حتى ل 84 كانت الأمور بسلام، كنت في التحكيم. من 84,Oujda_4-254.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/RyEOhyiAMaN95_MTCpR_hQ/fZucwn4XBJ3lY2H5r2SH7-YH1EAdTwqvXiy9nYg4N9d2K7EaK0DiC-SshbCBZRF1EnrIC-p_xEXbocfcUYB1sBpLXHAKL_a2HsNXu8pgUub31fKAzHlXcyAr39jlwP1vJ0Q6x-WzkFYURI_PpzkDjNLTytWTE_2buzKS0FvIMZc/IznHE13FnZeZiqbjFzng9gg6PTnAaWfbVExSn6-v-fg),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_4-272_16k.wav,فالأمل. ولعبت مقابلة الثالثة نهضة زايو فتح هلال الناظور بزايو مع سي محمد الكحل. منين قارنت المقابلات ديال الوسط وداكشي جا عندي سي بن قدة الله يذكرو بخير قال لي غادي تمشي فحكم. قلت له سي بن قدة ما يمكنليش. قالي علاش؟ قلت لو أنا راني جاي فواحد الفترة لي أولا السن ديالي وصل خمسة وثلاثين سنة، ثانيا,Oujda_4-272.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/XzwJfp8283I5nzP3gBwLaQ/LagYNGbp-0O_LEaLOkGQ_QYHLR8gpY6aAq4QU6ZTBoSht_v1SvrKjm4giDjBLOSkrCFdo8GxGszH9SN-vBHKYf1K6qvv6kZWuMnu1na33xXJcbYKSNBRqEMbr_B3o9xcxQq5Ur-B1PczUiBHh5WfjfSelUicTC98L8q-Bbx5WCQ/FEn6m9dbPcYD9EthCwpMi8CkG4oifAMKUny6I4CJ1dk),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,1,Oujda
Oujda_4-273_16k.wav,راه أمامي واحد المجموعة من الأسماء وأسماء قلت لك عشر سنوات عشر سنوات ومجموعة من الأسماء وأسماء وازنة فديك الساعة نذكر منهم سي الطويل، نذكر منهم سي بوشيخي، نذكر سي التواتي، نذكر سي معضاد، نذكر سي وينيس الله يرحمه. أه ميموني يعني واحد نقولك واحد خمسة عشر حكم ولا. وثاني حاجة كان سي ابراهيمي جاي فالطريق يعني أو وسي سعيد الطاهري. أول مقابلة حسيت بلي أنه شاب,Oujda_4-273.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/U8xBkSZLVZB3Pg2ifExbIQ/3jXBQDY-8fEUVuHOIpcy3y8R6WOBxMhZ3JdwrDZCOPdB94nju19woFwqSsAOZtejliZhNKWmXKfdZKQAx1SIjkA4NHWcl9xnnWQjBnVW7GV8tVniivO7yoNg40o-I0dQFS8JnX-uIu3BjFUiS3vtGvX5XCKepA3vdVIxQvjBCco/CNAESevUVcZwk5FN0KkN3imr2bPVpw52CK0WzWS6Tzs),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_4-274_16k.wav,و وعندو عندو كيما نقولو les qualités نتاع l'arbitrage على مع العلم أنه هو سبعطاشر سنة هو حكم مساعد سي باخني. قلتلو سي بن قدامة غادي نخفها نمشي ندير هاد التخصص. زعما الحق قال لي mains et les pieds قلتلو لا. أنا هذا اختيار ويمكن راني مقتانع بالاختيار ديالي غادي نمشي حكم مساعد. وجاب الله التيسير. ستة وتسعين سبعة وتسعين لعبنا أول مقابلة نتاع يعني القسم الوطني الأول يعني بالضبط ثمنطاش خمس ثمنطاش,Oujda_4-274.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/iqZ99LNhh7GBQxamaRpepw/KM_Da9H1_J1lmLtU-MgjkKMtA2w-aabsO6M8_H5YRiJAsBHURyrCeeDtsmhXxRpYt7qjSwpxazKQ0oWpgzB4N0T_j5eqNhoCuPWVGE6xc1cKOG49GCgH64BjwjCP0D3LPA-0BXTH7HmIxRr4ihZZzxfCRkUx5fGonxKrCOhExgk/xkPfXfNLpVal_t4B_BmXe85t4HlCEw6GcRNwBti44Sw),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,1,Oujda
Oujda_4-280_16k.wav,مقابلة. و ثاني مقابلة لعبت ثمن النهاية ديال كأس الكاف. فثاني مقابلة ديالي، يعني فالمسار ديالي الدولي لعبت ثاني مقابلة لعبت ثمن النهاية يعني مقابلة العودة ما بين بور سعيد المصري و Asante Kotoko الغاني. سالت المقابلة بواحد بواحد بواحد لصفر ف فالذهاب و فالإياب بواحد لصفر و مشاو للركلات الترجيح. انت جيتك وحدة، درت الثانية، المقابلة الثانية. المقابلة الثانية.,Oujda_4-280.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/3iT2UyhtCxA1-l7KNjjfUg/q3jwbo5mh59An7-XqkI0NNYI-gmlVUQCnCMY_Y1oWgXaq2He1RgIK9NEbExJ6zBWN49qtSP724tXbaJbOrz1ORDwj280n16lOTPjOZCbKZ8EnOdjtj55NpLxpJp3QjcTDGS7WizV1Xx3ZqftGs6Bpdht-2wj4VX_UhpzEXzjh-8/ucKc0VG1gYZcYujkRHxsUs9EHDnUJU-KWEqCqLT7URI),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,2,Oujda
Oujda_4-373_16k.wav,تابعة للمكتب الوطني للسلامة الصحية للمنتجات الغذائية. هادشي كيتم يعني بالتعاون مع البياطرة الخواص وكذلك السلطات المحلية. هاد العمليات ديال التلقيح الحمد لله كيما قلت لك يعني هما لي خلاو هاد القطيع ديالنا يكون فواحد الحالة صحية. مثلا يعني الأواخر ديال العام لي داز كانت واحد الحملة ديال التلقيح ديال الحمى,Oujda_4-373.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/yyagAyzgHe9M-9GPB13mYQ/PvS8EeuvK7ox3d_QYwEmd26_xbOzfJ4CPVh9OkSmiThBkfrav3TLiJAu_Bx_KWxB1D9Dz9rmC1CNeDyADEhJOIdBb7q-SKAC7wWz67F_JG-mVUEpEMskMnXvjYuIRldAXhpG71zKm1f24X92BpcoTJuW3FDjRIgP7Zuu4b7e2MY/vKVPrhFmX_8CJGrRfKTWbPm9mAEg3TBx6zEuiVGXbgY),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_4-379_16k.wav,فهاد المجال هدا. يعني هاد الحملات ديال التلقيح وداك كيما قلت لك كيكون المكتب هو لي كيوفر اللقاح والأطباء البياطرة هما لي كيقومو بالتلقيح يعني مع بالتنسيق بالتنسيق مع السلطات يعني المحلية. الإدارة الترابية. نعم. نعم. وهاد العام تم تلقيح ما يقارب مليون و900 رأس من الأغنام وما يقارب 650 رأس من الماعز.,Oujda_4-379.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/aIfYFUaFzIaAAMgOLb93Tw/kP1DctKFsEHtr4kzFJEgBpi4GOm2CjK-EQ0vetyNHlUoLyXaT9YvusFIl77-zU5c1NiRUeRzAJcpDJBw-n4nxj7ebUEtYUeE8AGAGCGgioaNJYv6Rs9jQavztFrnnHs6L3yEcx4KLBLWhYIfTK1mBvsetbeCMVaSf6-VhoCOTQs/2yzkPzpODFDYoKQYzSEOYSr2xbcLwQK_Snj9Sp6a3kw),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Casablanca_1-01_16k.wav,محدد لممارسة الرياضة ولكن كاين واحد الفئة اللي ما بقاتش قدرت أنها تمارس الرياضة. نعم. بهاد المناسبة تفكرت المبادرة اللي ديما كتفكر في هاد الفئة ويرجع لها الفضل أنها تفكر وتاخذ بيد هذه الفئة ديال المجتمع، هنا فكرت باش وفكرنا بطبيعة الحال بفضل الجميع أننا نخلقوا واحد المشروع تضامني اللي عبارة عن patisserie boulangerie resto,Casablanca_1-01.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/n8oTo_vEzKb3q7jijPsGaA/7ai2P8-LYmjpndgaS8QhC8dYpRLsBh0bIQaDt_ax8UrQpyg2cItdu8daorGw8NH2-xlwxokETEi2nbR5vcv3sNoraLUbxnqH2Pd2BDX7XwqGTfm_by6U1QpBc0u6ql8n-2PUXpkNeirZdygjOYrK0Ti8YqP99_74REFSF-cx-i0/-tyUoOMc4_GHCg_dVigztECy4xQBtJBdQrDpC6Fy0aI),Of Casablanca,Mixed/Educated Moroccan Arabic,French,"Male,Female",2,Casablanca
Casablanca_1-02_16k.wav,هاد المشروع هذا اللي كان بتمويل بفضل المبادرة الوطنية تيشغل واحد الفئة تقريبا ديال خمسطاش بطل وبطلة من ذوي الاحتياجات الخاصة. وهذا خديتوه من المركب هذا الوعاء العقاري؟ الوعاء العقاري كان عندنا عندنا واحد المكان مناسب واقترحنا أننا نستغلوا هذاك الفضاء وخدمنا فيه هاد المشروع هذا اللي تيعتبر واحد المشروع مدير لل,Casablanca_1-02.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/deXD0UwlqjaRdscrIqhjOw/h7bN7Tr7JpRH4pkicFH-kncR-XoBMdhE-UdDGbv3nulCeQxP4JNdBWjd1Q0kv3Pq2NaTdg-dWb0e4e-sMBEc4CiG1vATBUK6_Rbms0S3OMbIZxTDXQRTwc6bH3dtKokkwbGTPEXOYEwEtAfNmw6FATJnVLQiXq7aG_yAKuABki4/vkCqnnpH2FZrmdkVoYbYND8dydkIbsics6RlSshn668),Of Casablanca,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Casablanca
Casablanca_1-07_16k.wav,لينا و وتيستقبل المشاريع ديالنا بكل جدية وكل اهتمام يعني هداكشي تيجي بمراحل بلا ما ننسى أننا استفدنا في إطار المبادرة النقل وسيلة نقل minibus minibus minibus minibus اللي حاولنا نديرو له l'accessibilité باش يكون accessible لهذه الفئة هذه فيه الولوجيات حتى هو استفدنا منه هو اللي كنستعملو حاليا,Casablanca_1-07.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/m7n_nLIdAUt_rU8t3dzxtA/KWZDiK6BReLkDwfhlyQEeCKD1EjuPKjzfX6OItm6Ah8oDDsE9T5dOqpQ6df-EX3fSWOwETBMmchYTp9MlJdV2AXQXIOeKZkk6FcR6agRn4if-AIRBUmhsXS8K_MHesKpKq-hG413z2zMkoJZXr83vQ7-auHOaObjEBLr_b4XE6M/Ok8_UfJGZbxlA_kpj_ikBEdfYrZ3EnQU78eEIrKBQUM),Of Casablanca,Mixed/Educated Moroccan Arabic,French,"Male,Female",2,Casablanca
Casablanca_1-10_16k.wav,المدينة وخارج المدينة كتلقى مدعمة من من من المبادرة الوطنية باللوغو ديالها يعني ملونين لخضر ولحمر اللي ولا غالب علينا نشوفوه دابا كيما كنمشيو لسوق النموذجي كنشوفو بزاف المشاريع ديال تندوي على البوبوش أنا المراكز ديالهم المراكز ديال التعاون الوطني كندوي عاوتاني المستشفيات يعني أن المبادرة حاليا كنلقاوها باللي مركزة جميع الميادين في الصحة التعليم التعليم الأولي يعني,Casablanca_1-10.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/z8maQi_O0e9G_ysd-Qbsvw/TekB8ua2KBoSwPFE0OQ4HjblB4CDu4u3NcWKOycvkIeGub3bNgk3V8folkgIuULsr9upRCaE_lmbPa1P3wYKLC3oeUFdAw8ke2_b-I-Jn_AUvZd3CPdIfMVLN5Je9E8nzrv8cCfCU0LfWHQIkJNfNRzTXVwRv4np_nThG2JYW8k/Yw6DrBnCprz5y3WP6gXEydk0GLQxtv4-H8DohlUWy94),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,2,Casablanca
Casablanca_1-12_16k.wav,هو أنا راه عندي سبع سنين سبحان الله بحال الفكرة ديال أنني غنكون مقاول راه من صغري راه ملي كتسول دري صغير ولا شي حاجة كتقول ليه واش تخرج طبيب ولا شي حاجة كتقول له غنخرج مصور شويا غريبة راه صعيب باش تلقاها فهاد اه صافي بقات من تما بديت بديت كنت كنقرا ديك الساعة في السابعة إعدادي بديت كنصور غير بواحد التليفون كندخلها بداو الأصدقاء ديالي تيقولوا لي راه ممكن تدخل التصاور لل PC تلعب فيهم في Photoshop كتجيني شي حاجة غريبة بديت كن غير بوحدي,Casablanca_1-12.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/GcUv6LC519WjcY1nYuOhKA/kYhor2vrj4dkn9k4DBhFfECxP4aLll44KsLbHfxkdgA6O8s43baKcG-l6Qqvzaj6sCnSy8rGKmReZQFTXjjgXEodEfEKVvOVIO0AEMPmOnTiA5iCsAxIDf4ScUah_oQh56oRjeCaUgXQEgaOj9ZedXQ512YsALG7N-Ud5i3gIc8/rznn2e0Ig9R6tp7oPG-1Wek0JeigYjDWAZxj58RfZIE),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,2,Casablanca
Casablanca_1-14_16k.wav,هدا هو الأهم. كيما قلت لك قبيلة دوينا على كيفاش جات الفكرة. بديت كندخل التصاور، بدا تيتشهر لي هاديك الساعة ما كانش Facebook كان غي Skyblog. يعني بدات بدات من تما هديك انطلاقة. من بعد بديت حتى خديت الباك، من بعد درت تكوين مهني فالصيانة الكهربائية. كيما قلت لك قبيلة راه خصك تقرا المجال ديالك. شي حاجة كتحبها علاش؟ غتعطي فيها وغتنجح فيها. حيت بالإضافة إلى الموهبة راه خاص العلم. خاص العلم، اه، التكوين.,Casablanca_1-14.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/dbn_KAohTGRGVsxq8RdCAQ/hUBhnfxfbHGJtQ9idDtrgDFZfw0t7OAwcjHAIQZuV4MiQNFueHUtPxOGTq8rlZjbTj6Ll-Ydt8nwArP3Xc--QUm3mLmyCI-6AEF1EMvS1vHgsKKSX2afOy0xFJW5Mxy1wUmsXj3RB7ASjTfgQAfvYROlodZs7SYU4QEVuerD9VQ/P2oanA_VA2NmOi62_Rta92d9XcrS7V8dgvTUMlbRMzg),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,2,Casablanca
Casablanca_1-16_16k.wav,مع واحد الصديق كان شاد التصوير مع المبادرة، صورت معاهم، سولتو، قال ليا راه كيدعموا المشاريع، صافي بديت كنبحث عليها في l'internet. 2019 كنت خدمت مع واحد الصديق ديالي فواحد المشروع كان عندو un video على على المبادرة الوطنية وسولتو، قلت ليه شنو الطرق كيفاش كيدعمو، شرح ليا هو ولكن قال ليا راه راه ممكن تلجأ للمراكز ديال المنصات راه غيشرحوا ليك بزاف. ما ما كانتش الفرصة، تسنيت حتى لكورونا بدات الفكرة ديال المشروع بدات كتثبت ليا و,Casablanca_1-16.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/sHuLtXbXdGyNtgiJ5Ggh1w/sqm2Tv2vPQ2KXx3KbtFRKSO7chNLvzMMHtYyHcxnDfhx_HAL2_vqVFRNI6-fkmONhjarpfzAdUkh1P0iCfhw_rxWTVycAd3_dvFcqKSUavkPF5waoZIvBHDchF0rzeFqolTLCg6BrrhBBCZro1NiXsPB7Qsj0OKEQ-vNuccnGcY/h0Nb7JxdVVTlN1w6ZGOOUcLer3Jos6MFzqFKnjYvmNk),Of Casablanca,Moroccan Arabic,French,Male,1,Casablanca
Casablanca_1-78_16k.wav,يعني دون إغفال الاهمية ديال البرامج ولا المكتسبات ديال المرحلتين السابقتين الاهتمام بالراسمال البشري كيركز على عنصرين مهمين هو الأجيال الصاعدة والإدماج الاقتصادي اللي هما كيصبو فيهم هاد البرنامجين هادو اذا البرنامج الرابع اللي هو الدفع بالتنمية البشرية ولا بالراسمال البشري للأجيال الصاعدة التنمية البشرية للأجيال الصاعدة كيستهدف محاربة الا بغينا نقولوا المعيقات ولا المعضلات كيفما جا في الخطاب الملكي,Casablanca_1-78.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/G8vzrOSNaF_pv0ZyB0VbPQ/dPEo33CD15mRm1r3s68bvwS5pur8KV0P8yCtH9DFG2Is5zuGAaUMXU-TAex-B4WSjydr5klm6-wtnUcIOV71kZi1QFHuA3TaEVEqPxkRpMkWrJM3I1Zd7WSpcs3DZznj8kMvvvGLXt-ikHtNXUlG2YaHBMK4rSvyvKLfDs0A09E/2y8ZmFdqReq1TJ2QdLSgRnCheGoQwo6bBwD8AH9PfzE),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,2,Casablanca
Casablanca_1-79_16k.wav,التنمية اللي ذكرتو بعد قليل معيقات التنمية من الجذور ديالها، نعم donc من خلال التدخل مباشرة في حول بواحد النظرة استشراف، استشرافية استشرافية مستقبلية لأجل محاربة كيفما قلت هاد المعيقات ديال التنمية البشرية مع التركيز على الطفولة المبكرة كمدخل أساسي لتحقيق واحد التنمية تنمية بشرية مستدامة كيفما كيصبو ليها سيدنا الله ينصرو، نعم هذا البرنامج الرابع فيه واحد ثلاثة ديال المحاور أساسية المحور,Casablanca_1-79.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/NUabKe5KGSRf2lIXQfSOVg/8wWujMI_Vtm1SBaUA9lqOavXLnU_Gb-c_XLBkVYzoiBv7BU1Jbg-YGmoncQCDKL1oU-KKWCerb0KyRS2qpPyW-VIE0IVPvPkCA8rHnoyH1yu8Hy-qxxD-6-jWxHWMR0gQdBMKBgQq3A3Vju6XjXMNw7bzhEloRM6IpCtkhWU1eE/Ibh30RgyQSLXPH5ZCnxKQ2RPBRo3WnsPq086KgjuPG0),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,2,Casablanca
Casablanca_1-96_16k.wav, المسار الأكاديمي ديالي فمن بعد الحصول على الباكالوريا شعبة العلوم التجريبية التحقت بكلية العلوم بن مسيك سيدي عثمان حصلت على الإجازة في تطبيقية يعني mesure physique contrôle non destructif المراقبة القياسية والمراقبة غير المدمرة من بعد التحقت بالـ L'ENSAM Casablanca يعني المدرسة العليا للكهرباء والميكانيك فالماستر يعني ديبلوم الدراسات المعمقة آنذاك، نعم من بعد التحقت قبل ما نمشي للجامعة,Casablanca_1-96.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/a1A6N-y1kfDLI4YRIcWvOQ/0jG-U7Gn7FMKYOICFZZKUkvN1EPADhJqBgndc22L5AWXg2vs-IZG7ZKu5DiJ96uIfz1AgpmRsqxHP7FsHyIhpGHRoZNcHN6aUmU6JIObpCJhD2-LD5jrrsJcHcoTgcYoJ4qPIHS3MpkKWAdz2utUA7uxKs5ZqFCyminMM2cC9fE/WygRVmzNfvFsmqAMz2DqrDg8RfUWoVCD4GTPWIFNnzc),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,2,Casablanca
Casablanca_1-97_16k.wav,التحقت بالقطاع الخاص يعني بديت المسار الأول ديالي في إطار الصناعة الثقيلة التعدين يعني تحويل الصلب كذلك التجربة الثانية في واحد المكتب دراسات الخاص ب les CND le contrôle non destructif من بعد كذلك التجربة الثالثة كانت في قطاع السيارات في واحد الشركة ديال الكابلاج أو الأسلاك الكهربائية من بعد التحقت بجامعة الحسن الثاني، نعم بالضبط في l'ENSET المحمدية ومن أنذاك وأنا كنشتغل كأستاذ,Casablanca_1-97.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/46uPKuRS6GWS5QAxryvJIQ/5ik2U4s_LfGo4HK8pw-51uMu0r62dWXSHERm1yRH80_35pBjYz0DZ-dYdx5i71dX69MBMGtwHbjf4dCN1sgqDo1j2LNa1fePxqryu-YXR59Kbiw9czX5qzmaVvfXuv2xex1GMS6yP47bgWbx-4tY0pCONuQ9CRlNpB_GhtSICo4/6JO5jWYQTKnDnzC7IJIzvxSpF8Knxpz4_W7Yk81yokg),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,2,Casablanca
Casablanca_1-103_16k.wav,المأمورية ديال التكوين ديال هاد الطلبة وهادي طريقة ناجحة لأن الطالب فنفس الوقت كيوجد داك المسار ديالو كيوجد الدكتورا ديالو كيكتسب مهارات من بعد كتكون زعما الذهاب ديالو إلى الإشتغال كيكون سلس كيلقى والتجربة راه عاشها السي عبد الله مع واحد الطالبة تبارك الله متألقة و دغيا لقات زعما المجال فين تشتغل donc عندنا اتفاقية كيما قلت لك السي ياسين مع مع المركز,Casablanca_1-103.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/aMXsf-M6Nd6qNGtsOuk19g/ubC98FbZgpobW716WlU46F1loFQnZAsk_3QqS5aUTdBqBURVeguQgUD4FOIQ0Cxf0ypZJQ2cz4YtarlMr1dgqjT2a5_oQVdRZMwBXxckCedoV419hESKAALowEuwSvpC1WDtvUNLOndSZP7xZkKfcTPvW50CZ-a2oNJ15WcO1CY/_Y45Oe-z07HgzIKG5fpfVCSgO4gDkSfVJ68k4AkP_7U),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,2,Casablanca
Casablanca_1-105_16k.wav,لي كتعيشها أو لي كتحل واحد المشاكل لي كنعيشوها يوميا لا في مسائل l'emballage ولا ف زعما كتسهل الأمور. وهنا كنبغي نأكد على أن هدا راه عندو واحد الدور مهم بين المؤسسات الأكاديمية والمراكز التقنية لتطوير حلول عملية لي كيقدروا لي غادا ترجع بواحد القيمة على البلاد ديالنا ونمشيو إن شاء الله,Casablanca_1-105.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/MzjrdRMw75Y5VY06c_SEUg/yQJzpydCdsEfvE0H6I6tK7LY6aEvbPwuVb97iCG_F3HeQtqRzEA8eP4HbdnJxqPVT0a21ETGN-bpOZodOCUJfCfBCJD5Zgq6AJ38UbWd-MAoKzubx_e-uUZR23wiGgfPsUIP-iCo45XjNUhRPKQHBfUM6MAkMbhD-MclquDQoqI/0_xkWD54aIbEO1d1OMYBKIEAlukySFHfINgo2gUV34A),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,2,Casablanca
Casablanca_1-120_16k.wav,الحمد لله وخا ديرو التكاوين مثلا الحمد لله كيما قلت لك قبيلة الهدف ديالنا تقريبا وصلنا ليه من 2021 لدابا وصلنا للهدف ديالنا بحالاش؟ قبل من 2021 كان معدل الوفيات بسبب البرد القارس ثمنيا حتال تسعا د الجثث داخل المدينة. دابا إن شاء الله فهاد السنين من بعد ما ولى هاد المركز صفر. صفر. الحمد لله. بسبب البرد القارس. تنقول لك صفر في العراء بسبب البرد القارس. ما بقاوش الناس كيموتوا بسبب البرد القارس. كنتي قبل,Casablanca_1-120.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/kxcmwAZCDuIP34RineDwkA/Z8upeiQ8vItzAM7I5XKy2FQy5mqZbIbVVRK8dp1ouXYAhxuqV9xAc7uv2j7tkUaY_kjYl3BhCDySMKT8xGNVMtL9xFDEOmQSjJ21-UhLkkpY2y16F97TJ-xk8DJ3ZabKbrCkrn_czmzg_JwlDFnMpm4LOZOikaYzY0bK6ouxJ1U/4kigm-WAfhK_mgOlvvg_9DnuDEl03gW2kDFbJIVdOvw),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,2,Casablanca
